user_id,station_id,station_name,location_address,network_type,energy_consumed_kwh,email
774,63,Station_63,New York,Level 1,5.755335112421237,user_774@example.com
775,121,Station_121,New York,Level 2,54.48656320200461,user_775@example.com
776,226,Station_226,Houston,Level 1,20.51871405095877,user_776@example.com
777,105,Station_105,Houston,DC Fast Charger,13.587964735173609,user_777@example.com
778,462,Station_462,Los Angeles,DC Fast Charger,19.97640696261344,user_778@example.com
779,260,Station_260,Houston,Level 1,73.37136541275711,user_779@example.com
780,349,Station_349,Los Angeles,Level 1,75.62261390550266,user_780@example.com
781,425,Station_425,New York,Level 1,15.567795776598764,user_781@example.com
782,255,Station_255,Los Angeles,Level 1,36.63162352131471,user_782@example.com
783,429,Station_429,Los Angeles,Level 2,6.307290912653444,user_783@example.com
784,434,Station_434,San Francisco,DC Fast Charger,52.183521493408925,user_784@example.com
785,207,Station_207,Houston,Level 2,,user_785@example.com
786,28,Station_28,Los Angeles,DC Fast Charger,17.218744475121433,user_786@example.com
787,170,Station_170,New York,Level 1,48.14596961410625,user_787@example.com
788,336,Station_336,Chicago,DC Fast Charger,25.12116466546159,user_788@example.com
789,76,Station_76,Los Angeles,Level 1,67.90283934003946,user_789@example.com
790,116,Station_116,Houston,Level 1,43.254517140810776,user_790@example.com
791,69,Station_69,San Francisco,Level 2,62.61550758556181,user_791@example.com
792,354,Station_354,New York,DC Fast Charger,43.825900117321794,user_792@example.com
793,234,Station_234,San Francisco,Level 2,31.187028992431237,user_793@example.com
794,1,Station_1,Chicago,Level 2,74.82644569097782,user_794@example.com
795,167,Station_167,Los Angeles,Level 2,,user_795@example.com
796,352,Station_352,Los Angeles,Level 2,78.89524910756762,user_796@example.com
797,218,Station_218,Houston,DC Fast Charger,10.241885891596077,user_797@example.com
798,273,Station_273,Los Angeles,DC Fast Charger,5.144893571862889,user_798@example.com
799,368,Station_368,New York,Level 2,59.922814416459936,user_799@example.com
800,251,Station_251,Chicago,DC Fast Charger,8.353019856414647,user_800@example.com
801,347,Station_347,San Francisco,Level 1,40.76283311435537,user_801@example.com
802,344,Station_344,Chicago,DC Fast Charger,18.89056337329201,user_802@example.com
803,419,Station_419,Los Angeles,Level 2,42.79819075847415,user_803@example.com
804,174,Station_174,San Francisco,Level 1,12.814363147239058,user_804@example.com
805,170,Station_170,Houston,Level 1,8.918418777562092,user_805@example.com
806,246,Station_246,Chicago,Level 1,0.1211432950427712,user_806@example.com
807,423,Station_423,San Francisco,Level 1,10.9113557932088,user_807@example.com
808,90,Station_90,San Francisco,Level 1,7.8588683891368705,user_808@example.com
809,49,Station_49,San Francisco,Level 2,70.17135459506048,user_809@example.com
810,446,Station_446,New York,Level 2,15.187432130994928,user_810@example.com
811,294,Station_294,Chicago,Level 1,77.8613161281733,user_811@example.com
812,407,Station_407,San Francisco,Level 2,37.189293647002586,user_812@example.com
813,150,Station_150,Chicago,DC Fast Charger,25.71192392672169,user_813@example.com
814,132,Station_132,San Francisco,Level 2,9.086246707562893,user_814@example.com
815,433,Station_433,Houston,DC Fast Charger,27.00471085893386,user_815@example.com
816,59,Station_59,Houston,Level 2,6.661747206218264,user_816@example.com
817,457,Station_457,Houston,DC Fast Charger,53.648424429654725,user_817@example.com
818,324,Station_324,Los Angeles,DC Fast Charger,40.65621778280107,user_818@example.com
819,199,Station_199,San Francisco,Level 1,71.16250433532748,user_819@example.com
820,215,Station_215,Los Angeles,Level 2,16.111111317085957,user_820@example.com
821,386,Station_386,Chicago,Level 1,58.91061762118734,user_821@example.com
822,49,Station_49,Los Angeles,DC Fast Charger,8.75167001874184,user_822@example.com
823,472,Station_472,Chicago,Level 2,31.888072339650037,user_823@example.com
824,232,Station_232,Chicago,Level 2,64.04377270020223,user_824@example.com
825,247,Station_247,Chicago,Level 1,56.0452902589365,user_825@example.com
826,382,Station_382,Los Angeles,Level 2,10.317872226345198,user_826@example.com
827,479,Station_479,San Francisco,Level 2,72.79850067918807,user_827@example.com
828,239,Station_239,Los Angeles,Level 2,67.88757428323595,user_828@example.com
829,415,Station_415,San Francisco,DC Fast Charger,41.24835865229704,user_829@example.com
830,367,Station_367,San Francisco,Level 1,35.024111186545994,user_830@example.com
831,168,Station_168,Chicago,DC Fast Charger,54.91320565679101,user_831@example.com
832,48,Station_48,Los Angeles,Level 1,51.02335300165405,user_832@example.com
833,51,Station_51,San Francisco,DC Fast Charger,62.63359253447133,user_833@example.com
834,299,Station_299,Houston,DC Fast Charger,,user_834@example.com
835,98,Station_98,San Francisco,DC Fast Charger,42.222770261485735,user_835@example.com
836,439,Station_439,Houston,DC Fast Charger,60.08034819074353,user_836@example.com
837,216,Station_216,Los Angeles,Level 1,47.20021555132315,user_837@example.com
838,177,Station_177,Los Angeles,Level 2,58.55989952016146,user_838@example.com
839,380,Station_380,Los Angeles,Level 1,18.529060697578466,user_839@example.com
840,474,Station_474,San Francisco,Level 2,20.026313858630445,user_840@example.com
841,80,Station_80,New York,Level 1,61.12076151907815,user_841@example.com
842,185,Station_185,San Francisco,Level 1,47.99575165649026,user_842@example.com
843,367,Station_367,San Francisco,Level 1,60.70480470905676,user_843@example.com
844,461,Station_461,Chicago,Level 1,35.84392988591518,user_844@example.com
845,399,Station_399,Chicago,DC Fast Charger,77.26132089921293,user_845@example.com
846,27,Station_27,San Francisco,Level 1,44.87557340248862,user_846@example.com
847,452,Station_452,Houston,Level 1,61.56734925121615,user_847@example.com
848,464,Station_464,Chicago,Level 2,24.797064059890324,user_848@example.com
849,448,Station_448,San Francisco,DC Fast Charger,73.07614589143651,user_849@example.com
850,478,Station_478,New York,DC Fast Charger,6.535781252164842,user_850@example.com
851,492,Station_492,Houston,Level 1,22.572882450288343,user_851@example.com
852,414,Station_414,Los Angeles,Level 1,56.51645587863174,user_852@example.com
853,420,Station_420,San Francisco,DC Fast Charger,,user_853@example.com
854,195,Station_195,San Francisco,DC Fast Charger,76.44990710737748,user_854@example.com
855,214,Station_214,Houston,Level 1,51.492346382026085,user_855@example.com
856,369,Station_369,Chicago,Level 1,55.78259572680235,user_856@example.com
857,342,Station_342,Chicago,Level 1,67.77665979862479,user_857@example.com
858,114,Station_114,Chicago,Level 2,37.05562159282365,user_858@example.com
859,242,Station_242,Los Angeles,DC Fast Charger,40.271295219742754,user_859@example.com
860,124,Station_124,Houston,Level 2,44.76974192287614,user_860@example.com
861,305,Station_305,Houston,DC Fast Charger,38.2137648106408,user_861@example.com
862,76,Station_76,Chicago,DC Fast Charger,65.12042574597822,user_862@example.com
863,311,Station_311,Chicago,DC Fast Charger,64.0000211656222,user_863@example.com
864,469,Station_469,New York,DC Fast Charger,5.01388964715821,user_864@example.com
865,312,Station_312,New York,DC Fast Charger,49.9789258332708,user_865@example.com
866,196,Station_196,San Francisco,Level 1,,user_866@example.com
867,351,Station_351,San Francisco,Level 2,74.93688348332599,user_867@example.com
868,44,Station_44,Houston,Level 2,40.257196883863706,user_868@example.com
869,415,Station_415,Houston,DC Fast Charger,51.20288962549678,user_869@example.com
870,186,Station_186,Los Angeles,Level 2,54.884964513779416,user_870@example.com
871,343,Station_343,Los Angeles,Level 2,50.61599542846814,user_871@example.com
872,246,Station_246,New York,Level 1,55.655332785147046,user_872@example.com
873,437,Station_437,San Francisco,DC Fast Charger,48.75767260331637,user_873@example.com
874,84,Station_84,New York,Level 1,72.95818104852783,user_874@example.com
875,207,Station_207,New York,Level 2,58.11274413766781,user_875@example.com
876,151,Station_151,San Francisco,DC Fast Charger,56.52037667500273,user_876@example.com
877,156,Station_156,Los Angeles,DC Fast Charger,,user_877@example.com
878,16,Station_16,San Francisco,DC Fast Charger,28.780491407276823,user_878@example.com
879,165,Station_165,Chicago,DC Fast Charger,9.04773210705438,user_879@example.com
880,405,Station_405,Chicago,DC Fast Charger,51.08539266561558,user_880@example.com
881,463,Station_463,Chicago,DC Fast Charger,36.26259614170952,user_881@example.com
882,145,Station_145,Houston,Level 1,77.45420995738992,user_882@example.com
883,498,Station_498,Los Angeles,Level 1,68.21934425725472,user_883@example.com
884,37,Station_37,Los Angeles,Level 2,57.67538255763964,user_884@example.com
885,333,Station_333,Houston,DC Fast Charger,20.17078858180017,user_885@example.com
886,403,Station_403,New York,DC Fast Charger,78.16770975170616,user_886@example.com
887,414,Station_414,Chicago,Level 1,76.95348907902107,user_887@example.com
888,45,Station_45,Chicago,Level 2,62.74942109140281,user_888@example.com
889,402,Station_402,New York,Level 2,47.63041181980813,user_889@example.com
890,206,Station_206,San Francisco,DC Fast Charger,51.737131530843484,user_890@example.com
891,62,Station_62,San Francisco,Level 2,41.88651470928026,user_891@example.com
892,420,Station_420,Los Angeles,Level 2,71.95569072472664,user_892@example.com
893,356,Station_356,Houston,DC Fast Charger,39.93276466234457,user_893@example.com
894,468,Station_468,Los Angeles,DC Fast Charger,30.576281983940227,user_894@example.com
895,308,Station_308,San Francisco,DC Fast Charger,73.60654260034698,user_895@example.com
896,19,Station_19,New York,Level 1,14.10985781803456,user_896@example.com
897,365,Station_365,Los Angeles,DC Fast Charger,38.957609713355055,user_897@example.com
898,300,Station_300,Chicago,Level 2,60.71815399652918,user_898@example.com
899,7,Station_7,Chicago,Level 1,79.2780822184147,user_899@example.com
900,249,Station_249,New York,Level 2,30.27520935029439,user_900@example.com
901,428,Station_428,San Francisco,Level 1,,user_901@example.com
902,117,Station_117,Chicago,DC Fast Charger,50.92256838738107,user_902@example.com
903,68,Station_68,Chicago,Level 2,58.92443565485458,user_903@example.com
904,34,Station_34,Houston,Level 1,6.268235994227531,user_904@example.com
905,194,Station_194,Los Angeles,Level 2,13.089183211513587,user_905@example.com
906,325,Station_325,San Francisco,DC Fast Charger,31.102261453118967,user_906@example.com
907,55,Station_55,Los Angeles,Level 1,,user_907@example.com
908,266,Station_266,San Francisco,Level 2,27.694411449808683,user_908@example.com
909,480,Station_480,Chicago,Level 1,50.51448558506964,user_909@example.com
910,42,Station_42,Houston,DC Fast Charger,20.84637781774533,user_910@example.com
911,297,Station_297,Los Angeles,Level 1,45.61965970987572,user_911@example.com
912,461,Station_461,Chicago,Level 1,39.6867657804195,user_912@example.com
913,231,Station_231,San Francisco,Level 2,6.818019426679227,user_913@example.com
914,453,Station_453,Los Angeles,Level 1,55.17152825512059,user_914@example.com
915,378,Station_378,Los Angeles,DC Fast Charger,152.23875799921288,user_915@example.com
916,394,Station_394,Chicago,Level 2,60.28854286251064,user_916@example.com
917,10,Station_10,Los Angeles,Level 1,16.376371083048106,user_917@example.com
918,358,Station_358,Houston,DC Fast Charger,37.610115032737085,user_918@example.com
919,475,Station_475,Houston,DC Fast Charger,38.00957724097448,user_919@example.com
920,444,Station_444,Chicago,Level 1,51.89127939896392,user_920@example.com
921,128,Station_128,San Francisco,Level 1,9.889982502961283,user_921@example.com
922,179,Station_179,Chicago,Level 2,73.62743176033132,user_922@example.com
923,405,Station_405,Houston,DC Fast Charger,10.336644191193582,user_923@example.com
924,392,Station_392,New York,DC Fast Charger,69.10595990230438,user_924@example.com
925,193,Station_193,New York,DC Fast Charger,18.30737391871987,user_925@example.com
926,92,Station_92,Los Angeles,Level 1,41.74488149336455,user_926@example.com
927,369,Station_369,Los Angeles,Level 1,,user_927@example.com
928,231,Station_231,New York,Level 1,39.152310092112536,user_928@example.com
929,78,Station_78,Houston,Level 2,37.1185672622842,user_929@example.com
930,85,Station_85,Los Angeles,DC Fast Charger,35.34544122101473,user_930@example.com
931,30,Station_30,Chicago,DC Fast Charger,18.034377951520995,user_931@example.com
932,213,Station_213,Chicago,Level 1,,user_932@example.com
933,49,Station_49,Houston,Level 2,45.6603131979625,user_933@example.com
934,265,Station_265,Los Angeles,Level 2,37.97418005443737,user_934@example.com
935,145,Station_145,Chicago,Level 2,45.393753939065256,user_935@example.com
936,69,Station_69,Los Angeles,Level 2,29.98141610704047,user_936@example.com
937,58,Station_58,Los Angeles,Level 2,6.006718634009571,user_937@example.com
938,185,Station_185,Chicago,Level 1,6.623592694043594,user_938@example.com
939,62,Station_62,New York,Level 1,11.431328818332826,user_939@example.com
940,479,Station_479,Chicago,Level 1,78.93551157563188,user_940@example.com
941,308,Station_308,Houston,DC Fast Charger,58.74152298342496,user_941@example.com
942,445,Station_445,San Francisco,Level 2,68.8333119385666,user_942@example.com
943,296,Station_296,Chicago,Level 2,59.21757555858335,user_943@example.com
944,166,Station_166,Los Angeles,DC Fast Charger,40.85727641136661,user_944@example.com
945,171,Station_171,Los Angeles,Level 2,56.06964024826272,user_945@example.com
946,63,Station_63,Chicago,Level 2,78.23675255331868,user_946@example.com
947,147,Station_147,San Francisco,Level 2,17.47337751568118,user_947@example.com
948,484,Station_484,Chicago,Level 2,26.22106760279984,user_948@example.com
949,306,Station_306,San Francisco,Level 2,70.09733350116187,user_949@example.com
950,161,Station_161,San Francisco,Level 1,55.40858450740993,user_950@example.com
951,141,Station_141,Houston,Level 2,33.47231506142258,user_951@example.com
952,334,Station_334,Los Angeles,Level 1,53.57520170906194,user_952@example.com
953,97,Station_97,Los Angeles,Level 1,11.28842885033608,user_953@example.com
954,446,Station_446,San Francisco,Level 1,6.269100759870733,user_954@example.com
955,221,Station_221,Los Angeles,Level 1,42.95272026706106,user_955@example.com
956,43,Station_43,New York,DC Fast Charger,43.24493715557364,user_956@example.com
957,433,Station_433,San Francisco,Level 1,12.442167206200743,user_957@example.com
958,292,Station_292,Los Angeles,DC Fast Charger,29.18339676386404,user_958@example.com
959,378,Station_378,New York,DC Fast Charger,74.18267082528274,user_959@example.com
960,108,Station_108,Houston,Level 1,72.08924276832295,user_960@example.com
961,266,Station_266,Los Angeles,Level 2,25.32972426052728,user_961@example.com
962,95,Station_95,New York,Level 2,58.50930203255331,user_962@example.com
963,262,Station_262,Chicago,Level 1,76.57770216711769,user_963@example.com
964,313,Station_313,Chicago,Level 1,32.02408532686721,user_964@example.com
965,385,Station_385,New York,DC Fast Charger,63.43204575363278,user_965@example.com
966,71,Station_71,San Francisco,DC Fast Charger,8.259211353059325,user_966@example.com
967,442,Station_442,San Francisco,Level 2,65.03081468702587,user_967@example.com
968,219,Station_219,Los Angeles,DC Fast Charger,39.18998751353248,user_968@example.com
969,21,Station_21,Chicago,DC Fast Charger,79.3573768668566,user_969@example.com
970,92,Station_92,San Francisco,Level 1,76.66382798129307,user_970@example.com
971,127,Station_127,San Francisco,DC Fast Charger,54.31762293384593,user_971@example.com
972,80,Station_80,Chicago,DC Fast Charger,31.55147285240084,user_972@example.com
973,312,Station_312,Houston,DC Fast Charger,45.81366156734756,user_973@example.com
974,238,Station_238,San Francisco,Level 2,60.38629791395793,user_974@example.com
975,471,Station_471,New York,Level 1,32.598880789009,user_975@example.com
976,372,Station_372,Los Angeles,Level 2,0.0457718422773702,user_976@example.com
977,404,Station_404,San Francisco,Level 1,53.39896875032125,user_977@example.com
978,486,Station_486,San Francisco,Level 1,73.45257577678328,user_978@example.com
979,182,Station_182,Houston,DC Fast Charger,75.52338506958138,user_979@example.com
980,25,Station_25,New York,Level 2,,user_980@example.com
981,156,Station_156,Los Angeles,Level 2,65.03863434488625,user_981@example.com
982,5,Station_5,San Francisco,DC Fast Charger,63.991170227375775,user_982@example.com
983,120,Station_120,Los Angeles,Level 2,65.93421330641783,user_983@example.com
984,277,Station_277,Chicago,Level 1,26.75691987130609,user_984@example.com
985,18,Station_18,San Francisco,Level 1,8.823831028083502,user_985@example.com
986,431,Station_431,San Francisco,Level 1,73.78086491491091,user_986@example.com
987,198,Station_198,Chicago,DC Fast Charger,26.510946858011508,user_987@example.com
988,57,Station_57,Houston,Level 2,77.63851676623986,user_988@example.com
989,93,Station_93,San Francisco,Level 1,78.13016919490377,user_989@example.com
990,19,Station_19,Los Angeles,DC Fast Charger,5.602389790671721,user_990@example.com
991,384,Station_384,New York,Level 1,20.09377734133772,user_991@example.com
992,353,Station_353,Los Angeles,Level 1,40.27604440348503,user_992@example.com
993,193,Station_193,Houston,Level 2,53.95698169820941,user_993@example.com
994,237,Station_237,New York,DC Fast Charger,60.61379392452427,user_994@example.com
995,387,Station_387,Los Angeles,Level 1,63.30842211900583,user_995@example.com
996,426,Station_426,Los Angeles,Level 1,38.60563636862258,user_996@example.com
997,277,Station_277,Chicago,DC Fast Charger,65.60582507754691,user_997@example.com
998,227,Station_227,Houston,DC Fast Charger,46.61987332807575,user_998@example.com
999,233,Station_233,Chicago,Level 2,49.363214910123695,user_999@example.com
1000,40,Station_40,New York,Level 1,24.87454059878397,user_1000@example.com
1001,323,Station_323,Chicago,Level 2,54.36218573947502,user_1001@example.com
1002,153,Station_153,Houston,Level 1,6.443672288667047,user_1002@example.com
1003,127,Station_127,San Francisco,Level 2,28.215649389656605,user_1003@example.com
1004,237,Station_237,San Francisco,Level 1,42.2855347814151,user_1004@example.com
1005,486,Station_486,New York,DC Fast Charger,76.1733008089697,user_1005@example.com
1006,493,Station_493,San Francisco,Level 2,34.99715934379533,user_1006@example.com
1007,55,Station_55,Chicago,DC Fast Charger,26.509679689140484,user_1007@example.com
1008,468,Station_468,New York,Level 1,34.95512440558501,user_1008@example.com
1009,436,Station_436,Houston,DC Fast Charger,62.0462303749696,user_1009@example.com
1010,172,Station_172,New York,Level 2,69.8745479772151,user_1010@example.com
1011,109,Station_109,New York,Level 2,10.43167346455136,user_1011@example.com
1012,354,Station_354,Los Angeles,DC Fast Charger,46.53802191715521,user_1012@example.com
1013,469,Station_469,Los Angeles,Level 1,53.20639354696602,user_1013@example.com
1014,184,Station_184,New York,Level 2,,user_1014@example.com
1015,439,Station_439,San Francisco,Level 1,26.967931002629683,user_1015@example.com
1016,368,Station_368,Los Angeles,Level 2,68.51919496631803,user_1016@example.com
1017,471,Station_471,Houston,Level 1,71.7085068763758,user_1017@example.com
1018,198,Station_198,Chicago,Level 1,79.24854612418856,user_1018@example.com
1019,371,Station_371,Los Angeles,DC Fast Charger,34.14920011576352,user_1019@example.com
1020,373,Station_373,New York,Level 1,66.70625110738425,user_1020@example.com
1021,461,Station_461,San Francisco,Level 2,30.773548133404887,user_1021@example.com
1022,497,Station_497,Chicago,DC Fast Charger,24.155781563888247,user_1022@example.com
1023,87,Station_87,Los Angeles,Level 2,10.347606688667652,user_1023@example.com
1024,201,Station_201,San Francisco,DC Fast Charger,26.30453465597864,user_1024@example.com
1025,337,Station_337,San Francisco,DC Fast Charger,26.730320039666697,user_1025@example.com
1026,322,Station_322,San Francisco,Level 1,48.61478557078329,user_1026@example.com
1027,275,Station_275,New York,Level 1,1.3302257390094765,user_1027@example.com
1028,211,Station_211,Houston,Level 2,44.01595165676219,user_1028@example.com
1029,391,Station_391,San Francisco,Level 2,18.433946311771635,user_1029@example.com
1030,118,Station_118,Chicago,Level 1,37.70311871847127,user_1030@example.com
1031,191,Station_191,Los Angeles,Level 2,56.19836617198485,user_1031@example.com
1032,42,Station_42,Chicago,Level 2,73.27597597314914,user_1032@example.com
1033,42,Station_42,New York,Level 1,76.89240009827725,user_1033@example.com
1034,315,Station_315,New York,DC Fast Charger,23.92505033099207,user_1034@example.com
1035,276,Station_276,Chicago,Level 1,50.48944002879003,user_1035@example.com
1036,329,Station_329,Houston,Level 2,66.09153402649976,user_1036@example.com
1037,17,Station_17,New York,DC Fast Charger,6.918423739637612,user_1037@example.com
1038,283,Station_283,New York,Level 1,,user_1038@example.com
1039,431,Station_431,Chicago,DC Fast Charger,61.03806279047378,user_1039@example.com
1040,258,Station_258,New York,Level 2,64.22961963559717,user_1040@example.com
1041,63,Station_63,Houston,DC Fast Charger,44.88676331081039,user_1041@example.com
1042,62,Station_62,Houston,Level 2,58.94085857253415,user_1042@example.com
1043,100,Station_100,Houston,Level 1,10.039817806428031,user_1043@example.com
1044,19,Station_19,Los Angeles,DC Fast Charger,17.53493129851908,user_1044@example.com
1045,17,Station_17,Houston,DC Fast Charger,29.758384839143087,user_1045@example.com
1046,325,Station_325,Houston,DC Fast Charger,69.59647495660728,user_1046@example.com
1047,423,Station_423,Los Angeles,Level 2,49.93390136150811,user_1047@example.com
1048,466,Station_466,San Francisco,Level 1,14.49216023800693,user_1048@example.com
1049,373,Station_373,New York,Level 1,38.409401627820046,user_1049@example.com
1050,246,Station_246,Houston,Level 2,8.234584116412151,user_1050@example.com
1051,251,Station_251,New York,DC Fast Charger,34.86162084385812,user_1051@example.com
1052,455,Station_455,Chicago,Level 2,57.92746599973164,user_1052@example.com
1053,81,Station_81,New York,Level 2,49.40924272632639,user_1053@example.com
1054,39,Station_39,Los Angeles,Level 1,9.98078152795496,user_1054@example.com
1055,36,Station_36,New York,Level 2,29.05244637809921,user_1055@example.com
1056,424,Station_424,New York,DC Fast Charger,42.09423335073603,user_1056@example.com
1057,429,Station_429,New York,Level 2,45.76954763488772,user_1057@example.com
1058,388,Station_388,San Francisco,Level 2,53.71328701264429,user_1058@example.com
1059,486,Station_486,San Francisco,Level 2,66.40550756937826,user_1059@example.com
1060,409,Station_409,Chicago,DC Fast Charger,11.456912304995278,user_1060@example.com
1061,197,Station_197,Los Angeles,Level 2,75.57096449529908,user_1061@example.com
1062,158,Station_158,New York,Level 1,44.36125627735559,user_1062@example.com
1063,204,Station_204,New York,Level 2,28.253031404856078,user_1063@example.com
1064,196,Station_196,New York,Level 2,39.48883106753241,user_1064@example.com
1065,216,Station_216,New York,Level 1,25.36585765013293,user_1065@example.com
1066,285,Station_285,San Francisco,Level 1,69.21096127147155,user_1066@example.com
1067,457,Station_457,Chicago,Level 1,34.60220459389867,user_1067@example.com
1068,196,Station_196,Houston,Level 1,40.78700348086861,user_1068@example.com
1069,307,Station_307,Los Angeles,Level 1,21.871253290777545,user_1069@example.com
1070,152,Station_152,New York,Level 1,47.23207084043696,user_1070@example.com
1071,14,Station_14,Chicago,DC Fast Charger,,user_1071@example.com
1072,325,Station_325,Houston,Level 2,18.79049305407434,user_1072@example.com
1073,146,Station_146,Chicago,DC Fast Charger,47.28525433337332,user_1073@example.com
1074,426,Station_426,San Francisco,DC Fast Charger,30.165570663990163,user_1074@example.com
1075,57,Station_57,Houston,Level 1,34.895113266087755,user_1075@example.com
1076,211,Station_211,Chicago,Level 2,54.96447201998234,user_1076@example.com
1077,268,Station_268,San Francisco,DC Fast Charger,74.78581939727512,user_1077@example.com
1078,210,Station_210,Chicago,Level 2,34.79054782301729,user_1078@example.com
1079,17,Station_17,Chicago,Level 2,69.13309024823164,user_1079@example.com
1080,286,Station_286,Houston,Level 1,38.08536376892858,user_1080@example.com
1081,344,Station_344,San Francisco,Level 2,27.752745917900945,user_1081@example.com
1082,203,Station_203,New York,DC Fast Charger,41.65484517329656,user_1082@example.com
1083,99,Station_99,Los Angeles,DC Fast Charger,35.38682540127056,user_1083@example.com
1084,279,Station_279,Houston,Level 1,68.56767860768713,user_1084@example.com
1085,209,Station_209,San Francisco,DC Fast Charger,,user_1085@example.com
1086,129,Station_129,Chicago,Level 1,36.46547333950338,user_1086@example.com
1087,335,Station_335,San Francisco,DC Fast Charger,44.64048952672159,user_1087@example.com
1088,288,Station_288,Los Angeles,DC Fast Charger,40.27163575273819,user_1088@example.com
1089,252,Station_252,Los Angeles,Level 1,34.43336364069278,user_1089@example.com
1090,265,Station_265,New York,Level 2,,user_1090@example.com
1091,271,Station_271,New York,Level 1,18.561385925179625,user_1091@example.com
1092,412,Station_412,Los Angeles,Level 2,59.79776909471581,user_1092@example.com
1093,408,Station_408,Houston,Level 2,59.7683124702693,user_1093@example.com
1094,188,Station_188,Houston,Level 1,36.70152016311202,user_1094@example.com
1095,419,Station_419,Chicago,Level 1,10.23177592340076,user_1095@example.com
1096,214,Station_214,New York,Level 1,24.23053686415175,user_1096@example.com
1097,283,Station_283,Chicago,Level 2,21.70612432843914,user_1097@example.com
1098,211,Station_211,New York,Level 2,57.896271802948434,user_1098@example.com
1099,365,Station_365,Los Angeles,Level 2,35.17106494410814,user_1099@example.com
1100,76,Station_76,Houston,Level 2,15.729551165353076,user_1100@example.com
1101,148,Station_148,Houston,Level 1,34.077999734831565,user_1101@example.com
1102,321,Station_321,Los Angeles,Level 1,26.050244075726223,user_1102@example.com
1103,213,Station_213,Chicago,Level 2,21.847908232183183,user_1103@example.com
1104,433,Station_433,Chicago,DC Fast Charger,15.42551087839598,user_1104@example.com
1105,109,Station_109,San Francisco,Level 1,13.650698039870646,user_1105@example.com
1106,129,Station_129,New York,DC Fast Charger,24.775659394661684,user_1106@example.com
1107,10,Station_10,Chicago,DC Fast Charger,67.45812734205117,user_1107@example.com
1108,47,Station_47,Los Angeles,DC Fast Charger,12.043247362327255,user_1108@example.com
1109,379,Station_379,Chicago,Level 2,61.23146590227786,user_1109@example.com
1110,315,Station_315,Houston,Level 1,23.193290217345247,user_1110@example.com
1111,96,Station_96,New York,DC Fast Charger,48.38617697981442,user_1111@example.com
1112,446,Station_446,San Francisco,Level 2,29.6808062667524,user_1112@example.com
1113,103,Station_103,New York,Level 1,25.08836904191854,user_1113@example.com
1114,380,Station_380,Houston,Level 2,,user_1114@example.com
1115,342,Station_342,Houston,Level 1,56.1150925022779,user_1115@example.com
1116,146,Station_146,Houston,Level 1,15.898734225246953,user_1116@example.com
1117,368,Station_368,Houston,Level 2,41.15701390960357,user_1117@example.com
1118,430,Station_430,Los Angeles,DC Fast Charger,41.90586399017345,user_1118@example.com
1119,416,Station_416,San Francisco,Level 1,8.335789160236999,user_1119@example.com
1120,27,Station_27,Houston,Level 1,90.23550358200892,user_1120@example.com
1121,220,Station_220,Houston,DC Fast Charger,18.1024722667836,user_1121@example.com
1122,18,Station_18,Chicago,Level 1,59.19854015458014,user_1122@example.com
1123,167,Station_167,San Francisco,DC Fast Charger,,user_1123@example.com
1124,433,Station_433,New York,Level 1,15.774763064545793,user_1124@example.com
1125,477,Station_477,San Francisco,DC Fast Charger,75.09027362309024,user_1125@example.com
1126,82,Station_82,San Francisco,Level 1,23.915003796268465,user_1126@example.com
1127,428,Station_428,San Francisco,Level 1,13.819971244902632,user_1127@example.com
1128,72,Station_72,Houston,Level 1,79.97267190690829,user_1128@example.com
1129,310,Station_310,Houston,DC Fast Charger,5.163807087916792,user_1129@example.com
1130,479,Station_479,Los Angeles,Level 1,55.095255841104894,user_1130@example.com
1131,254,Station_254,New York,Level 2,38.188211099692175,user_1131@example.com
1132,162,Station_162,Chicago,Level 2,41.13168722967361,user_1132@example.com
1133,327,Station_327,San Francisco,Level 2,55.199838402705424,user_1133@example.com
1134,420,Station_420,New York,Level 1,72.31121635965684,user_1134@example.com
1135,402,Station_402,New York,DC Fast Charger,37.49380570218128,user_1135@example.com
1136,38,Station_38,Los Angeles,DC Fast Charger,55.374954290710285,user_1136@example.com
1137,443,Station_443,Chicago,Level 1,33.467398984964014,user_1137@example.com
1138,393,Station_393,San Francisco,Level 2,53.35952018455622,user_1138@example.com
1139,201,Station_201,Chicago,DC Fast Charger,76.03768937793197,user_1139@example.com
1140,494,Station_494,Los Angeles,Level 1,9.79334907118558,user_1140@example.com
1141,200,Station_200,Houston,DC Fast Charger,45.45344885211073,user_1141@example.com
1142,255,Station_255,New York,Level 2,31.728682285908047,user_1142@example.com
1143,179,Station_179,San Francisco,Level 2,76.16478844210974,user_1143@example.com
1144,35,Station_35,Houston,DC Fast Charger,59.16864335631949,user_1144@example.com
1145,82,Station_82,Los Angeles,Level 1,15.10403338179977,user_1145@example.com
1146,389,Station_389,Chicago,Level 1,66.24653780691024,user_1146@example.com
1147,398,Station_398,New York,DC Fast Charger,30.726160737544745,user_1147@example.com
1148,220,Station_220,San Francisco,Level 2,77.69304556526747,user_1148@example.com
1149,158,Station_158,Houston,Level 1,77.12500791368723,user_1149@example.com
1150,4,Station_4,Houston,DC Fast Charger,8.28243853987389,user_1150@example.com
1151,167,Station_167,New York,DC Fast Charger,50.5305305671186,user_1151@example.com
